SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-928260 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-928668 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-929449 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-930825 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-932078 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-932588 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-933941 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-934216 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-936264 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-936883 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-938458 0.00050005 -3.3008 0.8534 -1e-04 0.004761 balancing
1-938988 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-940497 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-940921 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-940942 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-941923 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-941931 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-942603 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-943829 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-943997 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-944741 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-944766 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-944790 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-945735 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-947315 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-947381 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-947543 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-947594 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-947601 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-947626 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-947695 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-948168 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-950299 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-951930 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-952246 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-952856 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-956418 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-957006 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-959153 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-960149 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-960732 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-961305 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-962328 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-962332 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-962527 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-963881 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-966226 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-966237 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-967411 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-967577 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-968149 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-968342 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-968343 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-968734 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-971413 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-971676 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-971857 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-972253 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-972589 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-974096 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-974141 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-974849 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-975691 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-977096 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-978980 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-979371 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-980454 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-982065 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-982134 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-982489 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-982721 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-983903 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-984680 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-986198 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-987048 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-987241 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-987650 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-987951 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-989405 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-991833 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-991944 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-992046 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-995615 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-995670 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-996082 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-997071 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-998098 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-998870 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1000034 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1000677 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1001398 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1002007 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1002665 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1003723 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1004471 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1004491 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1006079 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1006322 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1006349 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1006376 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1006741 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1007896 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1008759 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1009900 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1010802 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1012312 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1012754 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1012868 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1013193 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1013268 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1014705 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1014838 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1015122 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1015127 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1015825 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1016720 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1016780 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1017268 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1017691 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-1017694 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1017942 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1018773 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1020959 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1021679 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1022270 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1023259 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1023300 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1027490 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1027789 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1028060 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1028660 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1028751 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1029357 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1029396 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1029960 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1033258 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1033788 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1033964 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1036336 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1036562 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1036592 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1036631 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1036652 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1037332 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1037859 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1038450 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1039285 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1039765 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1041238 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1042177 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1042440 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1042448 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1042570 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1043253 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1043488 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1043543 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1044107 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1045245 0.00030003 -3.5227 0.9776 -4e-04 0.00476 balancing
1-1050717 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1052249 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1052971 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1053487 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1053754 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1054346 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1054388 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1054951 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1055013 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1055093 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1056343 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1056371 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1056462 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1057279 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1058791 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1058938 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1059378 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1059584 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1060796 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1061781 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1061821 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1062015 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1062613 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1062819 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1064013 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1064701 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1064999 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1066159 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1066625 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1066703 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1066708 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1067577 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1067893 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1067904 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1068388 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1068869 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1069931 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1070232 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1072588 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1076643 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1078002 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1078343 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1079771 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1079835 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1080597 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-1081405 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1083775 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1083828 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1083972 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1084662 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1085531 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1086058 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1086791 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-1086865 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1087088 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1089976 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1091544 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1091848 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1091893 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1092115 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1092369 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1093198 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1093738 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1093788 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1094128 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1094352 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1094363 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1095016 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1096330 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1099381 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1100039 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1100090 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1101490 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1105134 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1106651 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1106693 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1107383 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1107753 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1107853 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1108284 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1109148 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1110260 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1110842 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1111049 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1111454 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-1112063 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1112547 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1112561 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1112969 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1115270 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1115298 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1116026 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1116288 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1116953 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1117798 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1120567 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1120915 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-1122950 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1123215 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1123228 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1123239 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1123889 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1123897 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1125287 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1125500 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1125536 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1126927 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1127496 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1130336 0.00010001 -3.9999 0.9969 -4e-04 0.00476 balancing
1-1130639 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1131100 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1131107 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1131249 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1131274 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1131328 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1132125 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1133078 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1133080 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1134045 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1134057 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-1136600 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1137575 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1137680 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1138046 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1138186 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1138591 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1138716 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1139429 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1141092 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1141681 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1143120 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1145067 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1146005 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1146736 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1146776 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1146993 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1147023 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1147124 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1148353 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1149690 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1152292 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1153215 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1154487 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1155703 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1155742 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1156643 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1157094 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1157123 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1157125 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1157126 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1159226 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1159497 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1160987 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1163120 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-1165156 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1165194 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1166058 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1167769 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1167772 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1168396 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1169226 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1170447 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1170743 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1170838 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1171110 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1171816 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1172243 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1172969 0.00050005 -3.3008 0.8534 -1e-04 0.004762 balancing
1-1173199 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-1173636 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1173651 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1173867 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1174120 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-1174286 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1175020 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1175184 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-1175217 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1177002 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1177015 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1177896 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1178621 0.00050005 -3.3008 0.8534 -1e-04 0.00476 balancing
1-1178759 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-1179944 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1180200 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1180433 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1180870 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1181518 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1181800 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1183473 0.00030003 -3.5227 0.9776 -2e-04 0.004761 balancing
1-1183706 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1183732 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-1183734 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1184264 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1185105 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-1186066 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1186077 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1186330 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1186359 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1186707 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1186839 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-1187148 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1189422 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1191234 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-1191809 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1193352 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1193521 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-1193927 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-1195108 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1196996 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-1197394 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
