SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-702336 0 -1000 0.9981 0 0.00476 neutral
1-702707 0 -1000 0.9981 0 0.00476 neutral
1-702717 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-703200 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-703968 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-704463 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-704724 0 -1000 0.9981 0 0.00476 neutral
1-704771 0 -1000 0.9981 0 0.00476 neutral
1-704773 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-704888 0 -1000 0.9981 0 0.00476 neutral
1-705219 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-705260 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-705504 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-705665 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-705704 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-705848 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-706241 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-706329 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-706334 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-706674 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-707412 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-707468 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-707568 0 -1000 0.9981 0 0.00476 neutral
1-707569 0 -1000 0.9981 0 0.00476 neutral
1-707958 0.00040004 -3.3977 0.9304 5e-04 0.004766 neutral
1-708020 0 -1000 0.9981 0 0.00476 neutral
1-708041 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-709151 0 -1000 0.9981 0 0.00476 neutral
1-709215 0 -1000 0.9981 0 0.00476 neutral
1-709258 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-709273 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-709402 0 -1000 0.9981 0 0.00476 neutral
1-709433 0 -1000 0.9981 0 0.00476 neutral
1-709506 0 -1000 0.9981 0 0.00476 neutral
1-709507 0 -1000 0.9981 0 0.00476 neutral
1-709637 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-709993 0 -1000 0.9981 0 0.00476 neutral
1-710454 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-710884 0 -1000 0.9981 0 0.00476 neutral
1-710895 0 -1000 0.9981 0 0.00476 neutral
1-710896 0.00060006 -3.2215 0.7696 6e-04 0.004767 neutral
1-711164 0.00010001 -3.9999 0.9969 2e-04 0.004763 neutral
1-711370 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-711377 0 -1000 0.9981 0 0.00476 neutral
1-711496 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-711501 0 -1000 0.9981 0 0.00476 neutral
1-711672 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-711806 0 -1000 0.9981 0 0.00476 neutral
1-712126 0 -1000 0.9981 0 0.00476 neutral
1-712199 0 -1000 0.9981 0 0.00476 neutral
1-712351 0 -1000 0.9981 0 0.00476 neutral
1-712426 0 -1000 0.9981 0 0.00476 neutral
1-712468 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-712498 0 -1000 0.9981 0 0.00476 neutral
1-712506 0 -1000 0.9981 0 0.00476 neutral
1-712527 0 -1000 0.9981 0 0.00476 neutral
1-712597 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-712855 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-712861 0 -1000 0.9981 0 0.00476 neutral
1-713222 0 -1000 0.9981 0 0.00476 neutral
1-713466 0.00040004 -3.3977 0.9304 2e-04 0.004762 neutral
1-713511 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-713609 0 -1000 0.9981 0 0.00476 neutral
1-713802 0 -1000 0.9981 0 0.00476 neutral
1-713837 0 -1000 0.9981 0 0.00476 neutral
1-713925 0 -1000 0.9981 0 0.00476 neutral
1-714280 0 -1000 0.9981 0 0.00476 neutral
1-714421 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-715471 0 -1000 0.9981 0 0.00476 neutral
1-715484 0 -1000 0.9981 0 0.00476 neutral
1-715485 0 -1000 0.9981 0 0.00476 neutral
1-715491 0.00050005 -3.3008 0.8534 6e-04 0.004766 neutral
1-715905 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-715907 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-715922 0 -1000 0.9981 0 0.00476 neutral
1-715968 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-716274 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-716310 0 -1000 0.9981 0 0.00476 neutral
1-716510 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-716886 0 -1000 0.9981 0 0.00476 neutral
1-716976 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-717003 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-717219 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-717647 0 -1000 0.9981 0 0.00476 neutral
1-717743 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-717998 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-718529 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-718560 0 -1000 0.9981 0 0.00476 neutral
1-718964 0 -1000 0.9981 0 0.00476 neutral
1-718991 0 -1000 0.9981 0 0.00476 neutral
1-719076 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-719776 0 -1000 0.9981 0 0.00476 neutral
1-720241 0 -1000 0.9981 0 0.00476 neutral
1-720262 0 -1000 0.9981 0 0.00476 neutral
1-720358 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-720360 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-720361 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-720463 0 -1000 0.9981 0 0.00476 neutral
1-720588 0 -1000 0.9981 0 0.00476 neutral
1-721483 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-721530 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-721646 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-721650 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-721665 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-721814 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-721830 0.00040004 -3.3977 0.9304 7e-04 0.004774 neutral
1-721877 0 -1000 0.9981 0 0.00476 neutral
1-722100 0 -1000 0.9981 0 0.00476 neutral
1-722196 0 -1000 0.9981 0 0.00476 neutral
1-722259 0 -1000 0.9981 0 0.00476 neutral
1-722310 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-722491 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-722517 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-722518 0 -1000 0.9981 0 0.00476 neutral
1-722786 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-723090 0.00080008 -3.0965 0.6771 8e-04 0.004771 neutral
1-723101 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-723250 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-723315 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-723772 0.0024002 -2.6187 0.3637 0.0037 0.004808 neutral
1-723801 0 -1000 0.9981 0 0.00476 neutral
1-724291 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-724361 0 -1000 0.9981 0 0.00476 neutral
1-724374 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-724462 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-724973 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-724974 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-725221 0 -1000 0.9981 0 0.00476 neutral
1-725811 0 -1000 0.9981 0 0.00476 neutral
1-725868 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-726003 0 -1000 0.9981 0 0.00476 neutral
1-726293 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-726308 0 -1000 0.9981 0 0.00476 neutral
1-726411 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-726774 0.00040004 -3.3977 0.9304 0 0.004761 neutral
1-727013 0 -1000 0.9981 0 0.00476 neutral
1-727031 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-727063 0 -1000 0.9981 0 0.00476 neutral
1-727107 0 -1000 0.9981 0 0.00476 neutral
1-727421 0 -1000 0.9981 0 0.00476 neutral
1-727422 0 -1000 0.9981 0 0.00476 neutral
1-727492 0 -1000 0.9981 0 0.00476 neutral
1-727493 0 -1000 0.9981 0 0.00476 neutral
1-727721 0 -1000 0.9981 0 0.00476 neutral
1-727985 0 -1000 0.9981 0 0.00476 neutral
1-728486 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-728490 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-728491 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-728493 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-728564 0 -1000 0.9981 0 0.00476 neutral
1-728570 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-728626 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-728861 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-729181 0 -1000 0.9981 0 0.00476 neutral
1-729669 0 -1000 0.9981 0 0.00476 neutral
1-730122 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-730131 0 -1000 0.9981 0 0.00476 neutral
1-730234 0 -1000 0.9981 0 0.00476 neutral
1-730271 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-730293 0 -1000 0.9981 0 0.00476 neutral
1-730935 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-732329 0 -1000 0.9981 0 0.00476 neutral
1-732797 0 -1000 0.9981 0 0.00476 neutral
1-732932 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-732976 0 -1000 0.9981 0 0.00476 neutral
1-733315 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-733552 0 -1000 0.9981 0 0.00476 neutral
1-733553 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-733557 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-734311 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-734719 0 -1000 0.9981 0 0.00476 neutral
1-734927 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-735455 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-735553 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-736591 0.00010001 -3.9999 0.9969 2e-04 0.004763 neutral
1-736617 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-736694 0.00030003 -3.5227 0.9776 4e-04 0.004764 neutral
1-736695 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-736767 0 -1000 0.9981 0 0.00476 neutral
1-736804 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-737026 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-737691 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-737877 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-738436 0 -1000 0.9981 0 0.00476 neutral
1-738570 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-738614 0 -1000 0.9981 0 0.00476 neutral
1-738849 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-738892 0 -1000 0.9981 0 0.00476 neutral
1-740813 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-741002 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-741008 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-741233 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-741394 0 -1000 0.9981 0 0.00476 neutral
1-741596 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-742004 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-742066 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-742678 0 -1000 0.9981 0 0.00476 neutral
1-742871 0 -1000 0.9981 0 0.00476 neutral
1-743075 0 -1000 0.9981 0 0.00476 neutral
1-743323 0 -1000 0.9981 0 0.00476 neutral
1-743810 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-743837 0 -1000 0.9981 0 0.00476 neutral
1-744203 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-744417 0 -1000 0.9981 0 0.00476 neutral
1-744941 0 -1000 0.9981 0 0.00476 neutral
1-745066 0 -1000 0.9981 0 0.00476 neutral
1-745083 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-745101 0 -1000 0.9981 0 0.00476 neutral
1-745250 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-745374 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-745376 0 -1000 0.9981 0 0.00476 neutral
1-745456 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-745930 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-745999 0 -1000 0.9981 0 0.00476 neutral
1-746101 0 -1000 0.9981 0 0.00476 neutral
1-746585 0 -1000 0.9981 0 0.00476 neutral
1-747111 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-747175 0 -1000 0.9981 0 0.00476 neutral
1-747601 0 -1000 0.9981 0 0.00476 neutral
1-747605 0 -1000 0.9981 0 0.00476 neutral
1-747716 0 -1000 0.9981 0 0.00476 neutral
1-747802 0 -1000 0.9981 0 0.00476 neutral
1-748578 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-748584 0 -1000 0.9981 0 0.00476 neutral
1-748685 0 -1000 0.9981 0 0.00476 neutral
1-748726 0 -1000 0.9981 0 0.00476 neutral
1-748730 0 -1000 0.9981 0 0.00476 neutral
1-748796 0 -1000 0.9981 0 0.00476 neutral
1-748993 0 -1000 0.9981 0 0.00476 neutral
1-748996 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-749647 0 -1000 0.9981 0 0.00476 neutral
1-751568 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-751979 0 -1000 0.9981 0 0.00476 neutral
1-752558 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-752819 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-753605 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-754309 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-754457 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-755659 0 -1000 0.9981 0 0.00476 neutral
1-755977 0 -1000 0.9981 0 0.00476 neutral
1-756028 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-756189 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-756192 0 -1000 0.9981 0 0.00476 neutral
1-756196 0 -1000 0.9981 0 0.00476 neutral
1-756954 0 -1000 0.9981 0 0.00476 neutral
1-757254 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-757666 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-757752 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-757891 0 -1000 0.9981 0 0.00476 neutral
1-759139 0 -1000 0.9981 0 0.00476 neutral
1-759183 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-759917 0 -1000 0.9981 0 0.00476 neutral
1-760698 0 -1000 0.9981 0 0.00476 neutral
1-760706 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-760899 0 -1000 0.9981 0 0.00476 neutral
1-760920 0 -1000 0.9981 0 0.00476 neutral
1-761234 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-761576 0 -1000 0.9981 0 0.00476 neutral
1-761686 0 -1000 0.9981 0 0.00476 neutral
1-761713 0 -1000 0.9981 0 0.00476 neutral
1-761992 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-763150 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-763687 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-763700 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-764325 0 -1000 0.9981 0 0.00476 neutral
1-765065 0 -1000 0.9981 0 0.00476 neutral
1-765212 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-765317 0 -1000 0.9981 0 0.00476 neutral
1-765328 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-765604 0 -1000 0.9981 0 0.00476 neutral
1-765613 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-765925 0 -1000 0.9981 0 0.00476 neutral
1-766945 0.00080008 -3.0965 0.6771 6e-04 0.004767 neutral
1-767079 0 -1000 0.9981 0 0.00476 neutral
1-767112 0 -1000 0.9981 0 0.00476 neutral
1-767242 0 -1000 0.9981 0 0.00476 neutral
1-767274 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-767282 0 -1000 0.9981 0 0.00476 neutral
1-767307 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-767320 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-768041 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-768350 0 -1000 0.9981 0 0.00476 neutral
1-768615 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-768626 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-768629 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-770086 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-770113 0 -1000 0.9981 0 0.00476 neutral
1-771001 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-771109 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-771111 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-771240 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-771502 0 -1000 0.9981 0 0.00476 neutral
1-772785 0 -1000 0.9981 0 0.00476 neutral
1-772811 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-773428 0 -1000 0.9981 0 0.00476 neutral
1-773503 0 -1000 0.9981 0 0.00476 neutral
1-773748 0 -1000 0.9981 0 0.00476 neutral
1-773842 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-774303 0 -1000 0.9981 0 0.00476 neutral
1-775096 0 -1000 0.9981 0 0.00476 neutral
1-775167 0 -1000 0.9981 0 0.00476 neutral
1-775329 0 -1000 0.9981 0 0.00476 neutral
1-776364 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-777081 0 -1000 0.9981 0 0.00476 neutral
1-777535 0 -1000 0.9981 0 0.00476 neutral
1-777543 0 -1000 0.9981 0 0.00476 neutral
1-777562 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-778577 0 -1000 0.9981 0 0.00476 neutral
1-778733 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-778823 0 -1000 0.9981 0 0.00476 neutral
1-779833 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-779851 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-780279 0 -1000 0.9981 0 0.00476 neutral
1-780399 0 -1000 0.9981 0 0.00476 neutral
1-780407 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-780764 0 -1000 0.9981 0 0.00476 neutral
1-781332 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-781362 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-781373 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-781377 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-781489 0 -1000 0.9981 0 0.00476 neutral
1-781555 0 -1000 0.9981 0 0.00476 neutral
1-782394 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-782985 0 -1000 0.9981 0 0.00476 neutral
1-783059 0 -1000 0.9981 0 0.00476 neutral
1-783084 0 -1000 0.9981 0 0.00476 neutral
1-783679 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-783850 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-784064 0 -1000 0.9981 0 0.00476 neutral
1-784069 0 -1000 0.9981 0 0.00476 neutral
1-784137 0 -1000 0.9981 0 0.00476 neutral
1-784188 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-784680 0 -1000 0.9981 0 0.00476 neutral
1-784906 0 -1000 0.9981 0 0.00476 neutral
1-784975 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-784978 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-785045 0 -1000 0.9981 0 0.00476 neutral
1-786108 0 -1000 0.9981 0 0.00476 neutral
1-786210 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-786281 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-786757 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-787660 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-787665 0 -1000 0.9981 0 0.00476 neutral
1-788242 0 -1000 0.9981 0 0.00476 neutral
1-788659 0 -1000 0.9981 0 0.00476 neutral
1-788891 0 -1000 0.9981 0 0.00476 neutral
1-789276 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-789337 0 -1000 0.9981 0 0.00476 neutral
1-789672 0 -1000 0.9981 0 0.00476 neutral
1-789837 0.00060006 -3.2215 0.7696 1e-04 0.004762 neutral
1-790082 0 -1000 0.9981 0 0.00476 neutral
1-791110 0.00090009 -3.0453 0.6499 0.0011 0.004773 neutral
1-791172 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-791625 0.00030003 -3.5227 0.9776 2e-04 0.004764 neutral
1-791638 0 -1000 0.9981 0 0.00476 neutral
1-791640 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-791882 0.00040004 -3.3977 0.9304 4e-04 0.004765 neutral
1-792330 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-792354 0 -1000 0.9981 0 0.00476 neutral
1-792442 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-792450 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-792498 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-792945 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-793142 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-793251 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-793278 0 -1000 0.9981 0 0.00476 neutral
1-793596 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-793661 0 -1000 0.9981 0 0.00476 neutral
1-793677 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-794485 0 -1000 0.9981 0 0.00476 neutral
1-794752 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-794782 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-794785 0 -1000 0.9981 0 0.00476 neutral
1-795046 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-795669 0 -1000 0.9981 0 0.00476 neutral
1-796069 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-796088 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-796093 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-796679 0 -1000 0.9981 0 0.00476 neutral
1-796680 0 -1000 0.9981 0 0.00476 neutral
1-797115 0 -1000 0.9981 0 0.00476 neutral
1-797196 0 -1000 0.9981 0 0.00476 neutral
1-797203 0 -1000 0.9981 0 0.00476 neutral
1-797208 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-797440 0 -1000 0.9981 0 0.00476 neutral
1-798809 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-799320 0 -1000 0.9981 0 0.00476 neutral
1-799321 0 -1000 0.9981 0 0.00476 neutral
1-799440 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-799528 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-799568 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-799681 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-799715 0 -1000 0.9981 0 0.00476 neutral
1-800061 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-800297 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-800888 0 -1000 0.9981 0 0.00476 neutral
1-801174 0 -1000 0.9981 0 0.00476 neutral
1-801631 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-801741 0 -1000 0.9981 0 0.00476 neutral
1-801744 0 -1000 0.9981 0 0.00476 neutral
1-802477 0 -1000 0.9981 0 0.00476 neutral
1-803243 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-803635 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-803700 0.00040004 -3.3977 0.9304 3e-04 0.004763 neutral
1-803814 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-803823 0 -1000 0.9981 0 0.00476 neutral
1-803865 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-804296 0 -1000 0.9981 0 0.00476 neutral
1-804639 0 -1000 0.9981 0 0.00476 neutral
1-805030 0 -1000 0.9981 0 0.00476 neutral
1-805140 0.00010001 -3.9999 0.9969 2e-04 0.004764 neutral
1-805286 0 -1000 0.9981 0 0.00476 neutral
1-805360 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-805468 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-805631 0 -1000 0.9981 0 0.00476 neutral
1-805701 0 -1000 0.9981 0 0.00476 neutral
1-805756 0 -1000 0.9981 0 0.00476 neutral
1-806438 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-807838 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-807913 0 -1000 0.9981 0 0.00476 neutral
1-807981 0 -1000 0.9981 0 0.00476 neutral
1-808008 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-808279 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-810662 0 -1000 0.9981 0 0.00476 neutral
1-810684 0 -1000 0.9981 0 0.00476 neutral
1-810971 0 -1000 0.9981 0 0.00476 neutral
1-811053 0 -1000 0.9981 0 0.00476 neutral
1-811160 0 -1000 0.9981 0 0.00476 neutral
1-811197 0 -1000 0.9981 0 0.00476 neutral
1-811301 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-811339 0.00070007 -3.1546 0.7174 0.0011 0.004776 neutral
1-811470 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-811475 0 -1000 0.9981 0 0.00476 neutral
1-811741 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-811764 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-811981 0 -1000 0.9981 0 0.00476 neutral
1-812017 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-813111 0 -1000 0.9981 0 0.00476 neutral
1-813112 0 -1000 0.9981 0 0.00476 neutral
1-813260 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-813495 0 -1000 0.9981 0 0.00476 neutral
1-813895 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-814969 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-815033 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-815210 0 -1000 0.9981 0 0.00476 neutral
1-816507 0 -1000 0.9981 0 0.00476 neutral
1-816564 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-817199 0 -1000 0.9981 0 0.00476 neutral
1-817325 0 -1000 0.9981 0 0.00476 neutral
1-817420 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-817670 0 -1000 0.9981 0 0.00476 neutral
1-817891 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-818293 0 -1000 0.9981 0 0.00476 neutral
